ISIN CODE;DATE;ABNORMAL_RETURN;PREDICTED_RETURN;RETURN_STOCK;RETURN_MARKET;t;Surpise_Category 
CH0106213793;15.05.2023;-0.100486235;-0.003717542;-0.104203778;0.001403338;-9;#NV
CH0106213793;16.05.2023;0.084764009;-0.006946986;0.077817022;-0.005441275;-8;#NV
CH0106213793;17.05.2023;-0.087417554;-0.007892626;-0.09531018;-0.007445501;-7;#NV
CH0106213793;19.05.2023;0.056033518;0.001124895;0.057158414;0.011666594;-6;#NV
CH0106213793;22.05.2023;-0.081766824;-0.005244553;-0.087011377;-0.001833069;-5;#NV
CH0106213793;23.05.2023;0.202665783;-0.00779701;0.194868773;-0.00724285;-4;#NV
CH0106213793;24.05.2023;-0.17670698;-0.009111957;-0.185818937;-0.010029802;-3;#NV
CH0106213793;25.05.2023;0.086997842;-0.006262373;0.080735468;-0.003990279;-2;#NV
CH0106213793;26.05.2023;0.002394808;0.000371445;0.002766253;0.010069702;-1;#NV
CH0106213793;29.05.2023;0.004379669;-0.004379669;0;0;0;Negativ
CH0106213793;30.05.2023;-0.0233111;-0.010399958;-0.033711057;-0.012759642;1;#NV
CH0106213793;31.05.2023;0.00716609;-0.00716609;0;-0.005905653;2;#NV
CH0106213793;01.06.2023;0.149865499;-0.001445494;0.148420005;0.006218808;3;#NV
CH0106213793;02.06.2023;-0.016614866;0.001726254;-0.014888612;0.012941137;4;#NV
CH0106213793;05.06.2023;-0.045072563;-0.006220731;-0.051293294;-0.003902021;5;#NV
CH0106213793;06.06.2023;-0.074263894;-0.002276183;-0.076540077;0.004458212;6;#NV
CH0106213793;07.06.2023;0.161445684;-0.0089197;0.152525984;-0.009622323;7;#NV
CH0106213793;08.06.2023;-0.018543717;-0.006148896;-0.024692613;-0.00374977;8;#NV
CH0106213793;09.06.2023;0.054886415;-0.006096251;0.048790164;-0.003638192;9;#NV
CH0106213793;12.06.2023;-0.047248357;-0.001541807;-0.048790164;0.006014679;10;#NV
CH0106213793;17.05.2024;-0.009302237;-0.01667325;-0.025975486;0.005762321;-10;#NV
CH0106213793;20.05.2024;0.008347869;-0.008347869;0;0;-9;#NV
CH0106213793;21.05.2024;-0.092002113;-0.004624723;-0.096626836;-0.002576935;-8;#NV
CH0106213793;22.05.2024;0.01969904;-0.005310302;0.014388737;-0.002102419;-7;#NV
CH0106213793;23.05.2024;-0.095449672;-0.009910844;-0.105360516;0.001081796;-6;#NV
CH0106213793;24.05.2024;-0.062291731;-0.003305552;-0.065597282;-0.003489985;-5;#NV
CH0106213793;27.05.2024;0.153710592;-0.011740331;0.141970261;0.002348055;-4;#NV
CH0106213793;28.05.2024;-0.128855314;0.003692171;-0.125163143;-0.008333382;-3;#NV
CH0106213793;29.05.2024;-0.069961765;0.000968894;-0.068992871;-0.006448495;-2;#NV
CH0106213793;30.05.2024;0.152422062;-0.018890669;0.133531393;0.007297083;-1;#NV
CH0106213793;31.05.2024;-0.011284151;-0.020464547;-0.031748698;0.008386426;0;Negativ
CH0106213793;03.06.2024;0.00747955;-0.00747955;0;-0.000600998;1;#NV
CH0106213793;04.06.2024;0.008000395;-0.008000395;0;-0.0002405;2;#NV
CH0106213793;05.06.2024;0.022956304;-0.022956304;0;0.010111068;3;#NV
CH0106213793;06.06.2024;0.018119311;-0.018119311;0;0.006763196;4;#NV
CH0106213793;07.06.2024;0.00945797;-0.00945797;0;0.000768344;5;#NV
CH0106213793;10.06.2024;-0.00494382;0.00494382;0;-0.009199697;6;#NV
CH0106213793;11.06.2024;0.000920038;-0.000920038;0;-0.005141092;7;#NV
CH0106213793;12.06.2024;-0.523281075;-0.020334372;-0.543615447;0.008296326;8;#NV
CH0106213793;13.06.2024;0.129528468;0.00052466;0.130053128;-0.006141024;9;#NV
CH0106213793;14.06.2024;0.001592425;-0.001592425;0;-0.004675707;10;#NV
CH0110240600;11.02.2020;-0.007908353;0.004399578;-0.003508776;0.004920749;-10;#NV
CH0110240600;12.02.2020;0.005527919;-0.002019143;0.003508776;-0.001803539;-9;#NV
CH0110240600;13.02.2020;0.011939727;-0.001486671;0.010453057;-0.001245718;-8;#NV
CH0110240600;14.02.2020;-0.005947803;0.004213197;-0.001734606;0.004725495;-7;#NV
CH0110240600;17.02.2020;-0.01283457;0.00236327;-0.0104713;0.002787501;-6;#NV
CH0110240600;18.02.2020;0.011396057;-0.002662377;0.00873368;-0.002477395;-5;#NV
CH0110240600;19.02.2020;-0.011160416;0.009419772;-0.001740644;0.010179932;-4;#NV
CH0110240600;20.02.2020;-0.01140441;-0.007945359;-0.019349768;-0.008011876;-3;#NV
CH0110240600;21.02.2020;0.012927049;-0.004085258;0.008841791;-0.003968013;-2;#NV
CH0110240600;24.02.2020;0.027583087;-0.034650254;-0.007067167;-0.035988073;-1;#NV
CH0110240600;25.02.2020;0.003272788;-0.019358926;-0.016086138;-0.019968793;0;Negativ
CH0110240600;26.02.2020;0.013941011;0.002145126;0.016086138;0.002558973;1;#NV
CH0110240600;27.02.2020;0.000947638;-0.027903447;-0.02695581;-0.028920081;2;#NV
CH0110240600;28.02.2020;0.005671679;-0.035248696;-0.029577017;-0.036615005;3;#NV
CH0110240600;02.03.2020;0.003314315;0.011583539;0.014897855;0.012446707;4;#NV
CH0110240600;03.03.2020;-0.011129626;0.014819667;0.003690041;0.015836892;5;#NV
CH0110240600;04.03.2020;-0.060886705;0.013752628;-0.047134078;0.014719056;6;#NV
CH0110240600;05.03.2020;-0.029725624;-0.010654062;-0.040379686;-0.010849529;7;#NV
CH0110240600;06.03.2020;0.026037246;-0.037154086;-0.01111684;-0.038611102;8;#NV
CH0110240600;09.03.2020;-0.014802715;-0.052449512;-0.067252227;-0.054634675;9;#NV
CH0110240600;10.03.2020;-0.001192054;-0.002074144;-0.003266198;-0.001861158;10;#NV
CH0110240600;16.02.2021;0.001546767;-0.000179713;0.001367054;-0.001637796;-10;#NV
CH0110240600;17.02.2021;-0.008705995;-0.007823307;-0.016529302;-0.009628859;-9;#NV
CH0110240600;18.02.2021;-0.011105016;-0.005702102;-0.016807118;-0.007411227;-8;#NV
CH0110240600;19.02.2021;0.021666204;0.002061357;0.023727561;0.000705151;-7;#NV
CH0110240600;22.02.2021;0.017182477;0.000589693;0.01777217;-0.000833414;-6;#NV
CH0110240600;23.02.2021;0.011557643;-0.008851281;0.002706362;-0.010703565;-5;#NV
CH0110240600;24.02.2021;0.007669444;0.011072738;0.018742182;0.010126179;-4;#NV
CH0110240600;25.02.2021;0.015895732;-0.004030069;0.011865663;-0.005663185;-3;#NV
CH0110240600;26.02.2021;0.011289834;-0.011289834;0;-0.013252971;-2;#NV
CH0110240600;01.03.2021;-0.015326919;0.017944722;0.002617803;0.017310556;-1;#NV
CH0110240600;02.03.2021;0.02623547;0.009711918;0.035947388;0.008703498;0;Neutral
CH0110240600;03.03.2021;0.016990215;-0.001971159;0.015019056;-0.003510679;1;#NV
CH0110240600;04.03.2021;0.01175171;-0.000633622;0.011118089;-0.002112339;2;#NV
CH0110240600;05.03.2021;0.011185557;-0.00995781;0.001227747;-0.011860394;3;#NV
CH0110240600;08.03.2021;-0.001638335;0.019875923;0.018237588;0.019329547;4;#NV
CH0110240600;09.03.2021;0.006400852;0.005575339;0.011976191;0.004378874;5;#NV
CH0110240600;10.03.2021;-0.005557078;0.005557078;0;0.004359783;6;#NV
CH0110240600;11.03.2021;-0.025001848;0.000904296;-0.024097552;-0.000504509;7;#NV
CH0110240600;12.03.2021;0.026580048;-0.002482497;0.024097552;-0.004045262;8;#NV
CH0110240600;15.03.2021;-0.018920656;0.004531918;-0.014388737;0.003288021;9;#NV
CH0110240600;16.03.2021;-0.02167982;0.008305761;-0.01337406;0.007233418;10;#NV
CH0110240600;15.02.2022;0.000136728;0.01331639;0.013453118;0.012905635;-10;#NV
CH0110240600;16.02.2022;-0.007873057;0.001169121;-0.006703936;0.00040063;-9;#NV
CH0110240600;17.02.2022;0.012404424;-0.007930143;0.00447428;-0.008966608;-8;#NV
CH0110240600;18.02.2022;-0.02701671;-0.004731988;-0.031748698;-0.005674267;-7;#NV
CH0110240600;21.02.2022;-0.016474101;-0.009198254;-0.025672355;-0.010272064;-6;#NV
CH0110240600;22.02.2022;-0.010804641;0.006065295;-0.004739345;0.005440996;-5;#NV
CH0110240600;23.02.2022;-0.006286319;-0.000865082;-0.007151401;-0.001693481;-4;#NV
CH0110240600;24.02.2022;-0.013706142;-0.022838728;-0.036544871;-0.024314251;-3;#NV
CH0110240600;25.02.2022;0.010230503;0.028703855;0.038934358;0.028746262;-2;#NV
CH0110240600;28.02.2022;-0.030967476;0.001909741;-0.029057734;0.001163061;-1;#NV
CH0110240600;01.03.2022;-0.051219664;-0.009036475;-0.060256139;-0.010105521;0;Positive
CH0110240600;02.03.2022;-0.018591483;0.001748979;-0.016842503;0.000997565;1;#NV
CH0110240600;03.03.2022;-0.007515349;-0.016116255;-0.023631605;-0.017393801;2;#NV
CH0110240600;04.03.2022;-0.038968237;-0.030801334;-0.069769571;-0.032511354;3;#NV
CH0110240600;07.03.2022;-0.042687157;-0.008728829;-0.051415986;-0.009788815;4;#NV
CH0110240600;08.03.2022;0.03138452;-0.011942839;0.019441682;-0.013097477;5;#NV
CH0110240600;09.03.2022;0.046066071;0.040343441;0.086409511;0.040728632;6;#NV
CH0110240600;10.03.2022;-0.009436157;-0.008381687;-0.017817843;-0.009431449;7;#NV
CH0110240600;11.03.2022;-0.005752511;0.009117629;0.003365118;0.008583221;8;#NV
CH0110240600;14.03.2022;-0.016296616;0.014054463;-0.002242153;0.013665445;9;#NV
CH0110240600;15.03.2022;-0.00357166;0.000198976;-0.003372684;-0.000598086;10;#NV
CH0110240600;14.02.2023;-0.005287953;0.0021083;-0.003179653;0.002317208;-10;#NV
CH0110240600;15.02.2023;0.020881418;0.00272314;0.023604558;0.002748627;-9;#NV
CH0110240600;16.02.2023;0.016671941;-0.01047037;0.00620157;-0.006508973;-8;#NV
CH0110240600;17.02.2023;-0.00704841;0.005501619;-0.001546791;0.004698226;-7;#NV
CH0110240600;20.02.2023;0.012611539;-0.000303691;0.012307848;0.000624766;-6;#NV
CH0110240600;21.02.2023;-0.002313696;-0.000749094;-0.00306279;0.000312237;-5;#NV
CH0110240600;22.02.2023;-0.030069739;0.000495599;-0.02957414;0.001185611;-4;#NV
CH0110240600;23.02.2023;0.00055447;-0.006893636;-0.006339165;-0.003999255;-3;#NV
CH0110240600;24.02.2023;0.007297839;-0.00888893;-0.00159109;-0.00539931;-2;#NV
CH0110240600;27.02.2023;0.001098279;0.005250949;0.006349228;0.004522337;-1;#NV
CH0110240600;28.02.2023;-0.046183246;-0.015826829;-0.062010075;-0.010267483;0;Negativ
CH0110240600;01.03.2023;0.041356596;-0.004988951;0.036367644;-0.00266278;1;#NV
CH0110240600;02.03.2023;-0.039581104;0.011595739;-0.027985365;0.008974338;2;#NV
CH0110240600;03.03.2023;-0.011396292;0.003014013;-0.008382279;0.002952727;3;#NV
CH0110240600;06.03.2023;-0.005464831;-0.008094699;-0.01355953;-0.004842015;4;#NV
CH0110240600;07.03.2023;-0.008765562;-0.011924832;-0.020690393;-0.007529537;5;#NV
CH0110240600;08.03.2023;-0.015763696;-0.005363851;-0.021127546;-0.002925838;6;#NV
CH0110240600;09.03.2023;0.020762384;-0.0083838;0.012378584;-0.005044872;7;#NV
CH0110240600;10.03.2023;0.011531631;-0.023910215;-0.012378584;-0.01593942;8;#NV
CH0110240600;13.03.2023;0.001272889;-0.017416737;-0.016143848;-0.011383088;9;#NV
CH0110240600;14.03.2023;-0.016569362;0.011129639;-0.005439723;0.008647286;10;#NV
CH0110240600;13.02.2024;-0.027723721;-0.004629243;-0.032352964;-0.003705364;-10;#NV
CH0110240600;14.02.2024;-0.023841333;0.006279906;-0.017561427;0.007015782;-9;#NV
CH0110240600;15.02.2024;0.004592301;0.005202097;0.009794398;0.005956548;-8;#NV
CH0110240600;16.02.2024;0.008631514;0.001067884;0.009699397;0.001893581;-7;#NV
CH0110240600;19.02.2024;-0.006047474;0.006047474;0;0.006787356;-6;#NV
CH0110240600;20.02.2024;-0.015991871;0.002386219;-0.013605652;0.003189197;-5;#NV
CH0110240600;21.02.2024;0.003212176;-0.003212176;0;-0.002312718;-4;#NV
CH0110240600;22.02.2024;0.010540303;-0.004686628;0.005853675;-0.00376176;-3;#NV
CH0110240600;23.02.2024;-0.00216719;0.007986799;0.005819609;0.00869326;-2;#NV
CH0110240600;26.02.2024;-0.037235197;-0.005240323;-0.042475521;-0.004305913;-1;#NV
CH0110240600;27.02.2024;0.196949945;-0.002259854;0.194690092;-0.001376807;0;Negativ
CH0110240600;28.02.2024;0.014159299;-0.004241862;0.009917437;-0.003324659;1;#NV
CH0110240600;29.02.2024;0.000539275;-0.000539275;0;0.00031412;2;#NV
CH0110240600;01.03.2024;-0.033045476;0.004686612;-0.028358865;0.005449946;3;#NV
CH0110240600;04.03.2024;0.008367395;-0.001622007;0.006745388;-0.000749953;4;#NV
CH0110240600;05.03.2024;-0.005350971;-0.003087898;-0.008438869;-0.002190581;5;#NV
CH0110240600;06.03.2024;-0.015083956;0.006573266;-0.00851069;0.007304087;6;#NV
CH0110240600;07.03.2024;-0.010233899;0.003372809;-0.00686109;0.004158784;7;#NV
CH0110240600;08.03.2024;-0.008183527;0.004735247;-0.003448279;0.005497744;8;#NV
CH0110240600;11.03.2024;-0.00782715;0.000894713;-0.006932437;0.001723396;9;#NV
CH0110240600;12.03.2024;-0.00042437;0.005628197;0.005203828;0.006375305;10;#NV
CH0111677362;19.02.2020;0.008543038;0.003525129;0.012068166;0.010179932;-10;#NV
CH0111677362;20.02.2020;-0.001233594;-0.002043307;-0.003276901;-0.008011876;-9;#NV
CH0111677362;21.02.2020;-0.004679979;-0.000805498;-0.005485477;-0.003968013;-8;#NV
CH0111677362;24.02.2020;-0.029802835;-0.010606703;-0.040409538;-0.035988073;-7;#NV
CH0111677362;25.02.2020;0.005703269;-0.005703269;0;-0.019968793;-6;#NV
CH0111677362;26.02.2020;0.047979531;0.001192385;0.049171916;0.002558973;-5;#NV
CH0111677362;27.02.2020;0.011709418;-0.008443221;0.003266198;-0.028920081;-4;#NV
CH0111677362;28.02.2020;-0.020108933;-0.010798604;-0.030907537;-0.036615005;-3;#NV
CH0111677362;02.03.2020;0.025601011;0.004218979;0.02981999;0.012446707;-2;#NV
CH0111677362;03.03.2020;0.016272657;0.0052567;0.021529357;0.015836892;-1;#NV
CH0111677362;04.03.2020;-0.009183485;0.004914535;-0.00426895;0.014719056;0;Neutral
CH0111677362;05.03.2020;-0.017618264;-0.002911901;-0.020530165;-0.010849529;1;#NV
CH0111677362;06.03.2020;0.007033227;-0.011409601;-0.004376375;-0.038611102;2;#NV
CH0111677362;09.03.2020;-0.037752872;-0.01631435;-0.054067221;-0.054634675;3;#NV
CH0111677362;10.03.2020;-0.013825644;-0.000160598;-0.013986242;-0.001861158;4;#NV
CH0111677362;11.03.2020;-0.003284811;-0.00142108;-0.004705891;-0.005979091;5;#NV
CH0111677362;12.03.2020;-0.070268583;-0.02882232;-0.099090903;-0.095497604;6;#NV
CH0111677362;13.03.2020;0.017746126;0.002873161;0.020619287;0.008049986;7;#NV
CH0111677362;16.03.2020;0.002978947;-0.005533227;-0.00255428;-0.019413273;8;#NV
CH0111677362;17.03.2020;-0.036959234;0.008422927;-0.028536307;0.026180799;9;#NV
CH0111677362;18.03.2020;-0.000670542;-0.004606515;-0.005277057;-0.016385751;10;#NV
CH0111677362;24.02.2021;0.00623279;0.003469295;0.009702086;0.010126179;-10;#NV
CH0111677362;25.02.2021;0.015478621;-0.003141248;0.012337374;-0.005663185;-9;#NV
CH0111677362;26.02.2021;0.027883046;-0.006318868;0.021564178;-0.013252971;-8;#NV
CH0111677362;01.03.2021;0.006768044;0.006477183;0.013245227;0.017310556;-7;#NV
CH0111677362;02.03.2021;-0.033604202;0.002873661;-0.030730541;0.008703498;-6;#NV
CH0111677362;03.03.2021;0.031653942;-0.002240056;0.029413885;-0.003510679;-5;#NV
CH0111677362;04.03.2021;-0.003629416;-0.001654612;-0.005284028;-0.002112339;-4;#NV
CH0111677362;05.03.2021;-0.004916727;-0.005735837;-0.010652564;-0.011860394;-3;#NV
CH0111677362;08.03.2021;0.03076486;0.007322475;0.038087335;0.019329547;-2;#NV
CH0111677362;09.03.2021;0.009193432;0.001063068;0.0102565;0.004378874;-1;#NV
CH0111677362;10.03.2021;0.032803959;0.001055075;0.033859034;0.004359783;0;Positive
CH0111677362;11.03.2021;0.038493421;-0.000981461;0.03751196;-0.000504509;1;#NV
CH0111677362;12.03.2021;0.023616246;-0.002463871;0.021152375;-0.004045262;2;#NV
CH0111677362;15.03.2021;-0.012302399;0.000606359;-0.01169604;0.003288021;3;#NV
CH0111677362;16.03.2021;-0.008157904;0.002258182;-0.005899722;0.007233418;4;#NV
CH0111677362;17.03.2021;-0.005410009;-0.001715912;-0.007125921;-0.002258754;5;#NV
CH0111677362;18.03.2021;0.014073622;0.001302198;0.01537582;0.00495004;6;#NV
CH0111677362;19.03.2021;0.013729266;-0.000901101;0.012828164;-0.000312568;7;#NV
CH0111677362;22.03.2021;-0.009050119;0.002073347;-0.006976772;0.006791938;8;#NV
CH0111677362;23.03.2021;0.001388779;0.000942225;0.002331003;0.004090239;9;#NV
CH0111677362;24.03.2021;-0.011003148;-0.001885138;-0.012888286;-0.002662952;10;#NV
CH0111677362;16.02.2022;-0.002953085;0.000589018;-0.002364067;0.00040063;-10;#NV
CH0111677362;17.02.2022;0.002016661;-0.002016661;0;-0.008966608;-9;#NV
CH0111677362;18.02.2022;0.001100833;-0.001100833;0;-0.005674267;-8;#NV
CH0111677362;21.02.2022;0.010629699;-0.002379799;0.008249899;-0.010272064;-7;#NV
CH0111677362;22.02.2022;0.014307288;0.001991094;0.016298382;0.005440996;-6;#NV
CH0111677362;23.02.2022;0.004601803;6.50E-06;0.004608303;-0.001693481;-5;#NV
CH0111677362;24.02.2022;-0.021687946;-0.006285906;-0.027973852;-0.024314251;-4;#NV
CH0111677362;25.02.2022;0.012579504;0.008473906;0.021053409;0.028746262;-3;#NV
CH0111677362;28.02.2022;-0.02897198;0.000801103;-0.028170877;0.001163061;-2;#NV
CH0111677362;01.03.2022;0.029346271;-0.002333472;0.027012799;-0.010105521;-1;#NV
CH0111677362;02.03.2022;-0.004237369;0.000755067;-0.003482302;0.000997565;0;Neutral
CH0111677362;03.03.2022;0.004360849;-0.004360849;0;-0.017393801;1;#NV
CH0111677362;04.03.2022;-0.009029672;-0.00856609;-0.017595762;-0.032511354;2;#NV
CH0111677362;07.03.2022;0.026793655;-0.002245374;0.024548281;-0.009788815;3;#NV
CH0111677362;08.03.2022;-0.011959618;-0.003165743;-0.015125361;-0.013097477;4;#NV
CH0111677362;09.03.2022;0.021625474;0.011807035;0.033432509;0.040728632;5;#NV
CH0111677362;10.03.2022;-0.000124183;-0.002145966;-0.002270149;-0.009431449;6;#NV
CH0111677362;11.03.2022;-0.009706696;0.002865164;-0.006841532;0.008583221;7;#NV
CH0111677362;14.03.2022;-0.02625779;0.004278884;-0.021978907;0.013665445;8;#NV
CH0111677362;15.03.2022;-0.007353488;0.000311206;-0.007042283;-0.000598086;9;#NV
CH0111677362;16.03.2022;0.031695235;0.006437635;0.03813287;0.021426009;10;#NV
CH0111677362;22.02.2023;0.004196265;-4.97E-05;0.004146516;0.001185611;-10;#NV
CH0111677362;23.02.2023;-0.005666887;-0.00264341;-0.008310297;-0.003999255;-9;#NV
CH0111677362;24.02.2023;0.008891633;-0.003343768;0.005547864;-0.00539931;-8;#NV
CH0111677362;27.02.2023;0.009384833;0.001619404;0.011004238;0.004522337;-7;#NV
CH0111677362;28.02.2023;-0.013558611;-0.005779008;-0.019337619;-0.010267483;-6;#NV
CH0111677362;01.03.2023;-0.005023074;-0.001974855;-0.006997929;-0.00266278;-5;#NV
CH0111677362;02.03.2023;0.017002107;0.003846459;0.020848566;0.008974338;-4;#NV
CH0111677362;03.03.2023;0.015537216;0.000834228;0.016371443;0.002952727;-3;#NV
CH0111677362;06.03.2023;-0.017441539;-0.003064989;-0.020506529;-0.004842015;-2;#NV
CH0111677362;07.03.2023;0.005789649;-0.004409386;0.001380262;-0.007529537;-1;#NV
CH0111677362;08.03.2023;0.04132716;-0.002106447;0.039220713;-0.002925838;0;Neutral
CH0111677362;09.03.2023;0.004491847;-0.003166465;0.001325381;-0.005044872;1;#NV
CH0111677362;10.03.2023;0.004634894;-0.00861632;-0.003981425;-0.01593942;2;#NV
CH0111677362;13.03.2023;0.020858782;-0.006337074;0.014521707;-0.011383088;3;#NV
CH0111677362;14.03.2023;-0.006307529;0.003682856;-0.002624673;0.008647286;4;#NV
CH0111677362;15.03.2023;0.007265101;-0.009896681;-0.00263158;-0.018498931;5;#NV
CH0111677362;16.03.2023;0.021046216;0.008806748;0.029852963;0.018890218;6;#NV
CH0111677362;17.03.2023;0.002340211;-0.004901031;-0.002560821;-0.008512362;7;#NV
CH0111677362;20.03.2023;-0.013968201;0.001064796;-0.012903405;0.003413645;8;#NV
CH0111677362;21.03.2023;0.002603228;0.005158778;0.007762005;0.011597732;9;#NV
CH0111677362;22.03.2023;0.018296476;-0.000416051;0.017880425;0.000453353;10;#NV
CH0111677362;28.02.2024;-0.003283932;-0.001327913;-0.004611845;-0.003324659;-10;#NV
CH0111677362;29.02.2024;-0.002366489;-0.000719933;-0.003086422;0.00031412;-9;#NV
CH0111677362;01.03.2024;0.016720458;0.000138179;0.016858637;0.005449946;-8;#NV
CH0111677362;04.03.2024;0.00997494;-0.000897722;0.009077218;-0.000749953;-7;#NV
CH0111677362;05.03.2024;-0.007938791;-0.001138428;-0.009077218;-0.002190581;-6;#NV
CH0111677362;06.03.2024;0.010134134;0.000447976;0.010582109;0.007304087;-5;#NV
CH0111677362;07.03.2024;0.001580183;-7.76E-05;0.00150263;0.004158784;-4;#NV
CH0111677362;08.03.2024;-0.010712301;0.000146165;-0.010566136;0.005497744;-3;#NV
CH0111677362;11.03.2024;0.005026488;-0.000484466;0.004542021;0.001723396;-2;#NV
CH0111677362;12.03.2024;0.004228693;0.000292791;0.004521485;0.006375305;-1;#NV
CH0111677362;13.03.2024;-0.014909456;-0.000242349;-0.015151805;0.003172475;0;Positive
CH0111677362;14.03.2024;-0.058044598;-0.001721613;-0.059766212;-0.005680966;1;#NV
CH0111677362;15.03.2024;0.01734196;-0.001264443;0.016077517;-0.002944787;2;#NV
CH0111677362;18.03.2024;-0.011307461;-0.001533807;-0.012841268;-0.004556939;3;#NV
CH0111677362;19.03.2024;-0.003434936;-0.001423373;-0.004858309;-0.003895988;4;#NV
CH0111677362;20.03.2024;0.006707453;-0.000234938;0.006472515;0.003216829;5;#NV
CH0111677362;21.03.2024;0.007427463;0.000604709;0.008032172;0.008242143;6;#NV
CH0111677362;22.03.2024;0.018988712;-0.001541798;0.017446914;-0.004604766;7;#NV
CH0111677362;25.03.2024;0.022679937;-0.000906138;0.0217738;-0.00080032;8;#NV
CH0111677362;26.03.2024;0.008003656;-0.000340783;0.007662873;0.002583345;9;#NV
CH0111677362;27.03.2024;0.012461176;-0.000321422;0.012139755;0.002699223;10;#NV
CH0118530366;05.02.2020;-0.021715197;0.006340513;-0.015374684;0.015726474;-10;#NV
CH0118530366;06.02.2020;-0.00381245;0.00123931;-0.00257314;0.001064729;-9;#NV
CH0118530366;07.02.2020;0.020122448;0.000389386;0.020511834;-0.001378101;-8;#NV
CH0118530366;10.02.2020;-0.002218428;0.002218428;0;0.003878884;-7;#NV
CH0118530366;11.02.2020;0.024948554;0.00258092;0.027529474;0.004920749;-6;#NV
CH0118530366;12.02.2020;-0.000241365;0.000241365;0;-0.001803539;-5;#NV
CH0118530366;13.02.2020;-0.012861524;0.000435445;-0.012426079;-0.001245718;-4;#NV
CH0118530366;14.02.2020;0.022186658;0.002512986;0.024699643;0.004725495;-3;#NV
CH0118530366;17.02.2020;0.005446789;0.001838707;0.007285496;0.002787501;-2;#NV
CH0118530366;18.02.2020;0.007225889;6.91E-06;0.007232802;-0.002477395;-1;#NV
CH0118530366;19.02.2020;0.014636161;0.004410727;0.019046888;0.010179932;0;Neutral
CH0118530366;20.02.2020;-0.00517718;-0.001918677;-0.007095858;-0.008011876;1;#NV
CH0118530366;21.02.2020;0.002871212;-0.000511712;0.0023595;-0.003968013;2;#NV
CH0118530366;24.02.2020;-0.014753791;-0.011652325;-0.026406116;-0.035988073;3;#NV
CH0118530366;25.02.2020;0.008495656;-0.0060788;0.002416856;-0.019968793;4;#NV
CH0118530366;26.02.2020;-0.006598764;0.001759196;-0.004839568;0.002558973;5;#NV
CH0118530366;27.02.2020;-0.02302964;-0.009193187;-0.032222827;-0.028920081;6;#NV
CH0118530366;28.02.2020;-0.018838809;-0.011870451;-0.03070926;-0.036615005;7;#NV
CH0118530366;02.03.2020;-0.005199397;0.005199397;0;0.012446707;8;#NV
CH0118530366;03.03.2020;0.00397498;0.00637893;0.01035391;0.015836892;9;#NV
CH0118530366;04.03.2020;-0.018930464;0.005990006;-0.012940458;0.014719056;10;#NV
CH0118530366;15.03.2021;-0.015344276;0.00315722;-0.012187056;0.003288021;-10;#NV
CH0118530366;16.03.2021;0.036611363;0.00543722;0.042048583;0.007233418;-9;#NV
CH0118530366;17.03.2021;0.003940679;-4.82E-05;0.003892482;-0.002258754;-8;#NV
CH0118530366;18.03.2021;0.034212612;0.004117682;0.038330294;0.00495004;-7;#NV
CH0118530366;19.03.2021;0.00642713;0.001076481;0.007503612;-0.000312568;-6;#NV
CH0118530366;22.03.2021;-0.012685705;0.005182094;-0.007503612;0.006791938;-5;#NV
CH0118530366;23.03.2021;-0.030280273;0.003620813;-0.02665946;0.004090239;-4;#NV
CH0118530366;24.03.2021;0.004114265;-0.000281779;0.003832486;-0.002662952;-3;#NV
CH0118530366;25.03.2021;-0.017655633;0.002152313;-0.01550332;0.001549091;-2;#NV
CH0118530366;26.03.2021;-0.018076989;0.002329526;-0.015747463;0.001855747;-1;#NV
CH0118530366;29.03.2021;0.007555346;0.00036357;0.007918916;-0.001546217;0;Positive
CH0118530366;30.03.2021;-0.019414037;0.003541822;-0.015872214;0.003953551;1;#NV
CH0118530366;31.03.2021;-0.004270583;-0.00174343;-0.006014012;-0.005192248;2;#NV
CH0118530366;01.04.2021;-0.005716562;0.005716562;0;0.007716802;3;#NV
CH0118530366;02.04.2021;-0.001257111;0.001257111;0;0;4;#NV
CH0118530366;05.04.2021;-0.001257111;0.001257111;0;0;5;#NV
CH0118530366;06.04.2021;-0.014631619;0.004517421;-0.010114198;0.005641764;6;#NV
CH0118530366;07.04.2021;0.037087399;-0.001150909;0.03593649;-0.004166928;7;#NV
CH0118530366;08.04.2021;0.002403792;0.005394122;0.007797914;0.00715884;8;#NV
CH0118530366;09.04.2021;-0.018912386;0.003226787;-0.015685599;0.003408403;9;#NV
CH0118530366;12.04.2021;0.025433342;-0.001982341;0.023451001;-0.005605669;10;#NV
CH0118530366;15.03.2022;0.003455976;3.97E-05;0.00349571;-0.000598086;-10;#NV
CH0118530366;16.03.2022;-0.005083551;0.012088745;0.007005194;0.021426009;-9;#NV
CH0118530366;17.03.2022;-0.010296749;0.006800285;-0.003496463;0.011759362;-8;#NV
CH0118530366;18.03.2022;0.007444467;0.006443776;0.013888243;0.011107708;-7;#NV
CH0118530366;21.03.2022;-0.007149174;0.000241674;-0.0069075;-0.000228964;-6;#NV
CH0118530366;22.03.2022;0.00538298;0.00152452;0.0069075;0.002115919;-5;#NV
CH0118530366;23.03.2022;0.008010237;-0.004561915;0.003448322;-0.009009328;-4;#NV
CH0118530366;24.03.2022;0.001872485;0.001563986;0.003436472;0.002188059;-3;#NV
