EventFirm_ISIN,EventFirm_Name,EventDate,PeerFirm_ISIN,PeerFirm_Name,Peer_EventDate,Year,RBICS_PrimaryCode_shared,EventFirm_CAR_shortterm_ownEvent,Peer_CAR_shortterm_ownEvent,Peer_CAR_shortterm_relative_to_EventFirmEvent,SameInputRisk_Proxy,Notes
LI0315487269,VP BANK AG ,2020-03-10,CH0022268228,EFG INTERNATIONAL ,2020-02-26,2019,4310,"-0,110119792010127","-0,0112452623282421",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2020-03-10,CH0102484968,JULIUS BAER ,2020-02-03,2019,4310,"-0,110119792010127","-0,0501706814311966",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2020-03-10,CH0189396655,GLARNER KANT ,2020-02-20,2019,4310,"-0,110119792010127","-0,0204493104964554",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2020-03-10,CH0231351104,THURGAUER KANTONAL ,2020-02-18,2019,4310,"-0,110119792010127","0,0116506802797558",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2020-03-10,CH0350494719,BANQUE CANTON GENEVE ,2020-02-25,2019,4310,"-0,110119792010127","-0,0352536207329359",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2020-03-10,CH0531751755,BANQUE CANT VAUDOISE ,2020-02-27,2019,4310,"-0,110119792010127","0,000552174361886783",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2020-03-10,LI0355147575,LIECHTENSTEIN LANDBK ,2020-03-12,2019,4310,"-0,110119792010127","-0,033354719683658",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2020-03-12,CH0011484067,ST GALLER KANT ,2020-02-12,2019,4310,"-0,033354719683658","0,0406463611490647",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2020-03-12,CH0022268228,EFG INTERNATIONAL ,2020-02-26,2019,4310,"-0,033354719683658","-0,0112452623282421",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2020-03-12,CH0102484968,JULIUS BAER ,2020-02-03,2019,4310,"-0,033354719683658","-0,0501706814311966",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2020-03-12,CH0189396655,GLARNER KANT ,2020-02-20,2019,4310,"-0,033354719683658","-0,0204493104964554",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2020-03-12,CH0231351104,THURGAUER KANTONAL ,2020-02-18,2019,4310,"-0,033354719683658","0,0116506802797558",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2020-03-12,CH0350494719,BANQUE CANTON GENEVE ,2020-02-25,2019,4310,"-0,033354719683658","-0,0352536207329359",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2020-03-12,CH0531751755,BANQUE CANT VAUDOISE ,2020-02-27,2019,4310,"-0,033354719683658","0,000552174361886783",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2020-03-12,LI0315487269,VP BANK AG ,2020-03-10,2019,4310,"-0,033354719683658","-0,110119792010127",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2021-02-18,CH0022268228,EFG INTERNATIONAL ,2021-03-05,2020,4310,"-0,0044440298425316","0,0233187723904928",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2021-02-18,CH0102484968,JULIUS BAER ,2021-02-01,2020,4310,"-0,0044440298425316","0,00444740544871722",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2021-02-18,CH0189396655,GLARNER KANT ,2021-02-09,2020,4310,"-0,0044440298425316","0,0235273953238221",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2021-02-18,CH0231351104,THURGAUER KANTONAL ,2021-02-19,2020,4310,"-0,0044440298425316","0,0265364342680704",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2021-02-18,CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,2020,4310,"-0,0044440298425316","0,0133648541793947",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2021-02-18,CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,2020,4310,"-0,0044440298425316","-0,0220585148246718",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2021-02-18,LI0315487269,VP BANK AG ,2021-03-09,2020,4310,"-0,0044440298425316","-0,00961586862444296",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2021-02-18,LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,2020,4310,"-0,0044440298425316","0,0051802608873393",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2021-03-05,CH0011484067,ST GALLER KANT ,2021-02-18,2020,4310,"0,0233187723904928","-0,0044440298425316",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2021-03-05,CH0102484968,JULIUS BAER ,2021-02-01,2020,4310,"0,0233187723904928","0,00444740544871722",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2021-03-05,CH0189396655,GLARNER KANT ,2021-02-09,2020,4310,"0,0233187723904928","0,0235273953238221",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2021-03-05,CH0231351104,THURGAUER KANTONAL ,2021-02-19,2020,4310,"0,0233187723904928","0,0265364342680704",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2021-03-05,CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,2020,4310,"0,0233187723904928","0,0133648541793947",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2021-03-05,CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,2020,4310,"0,0233187723904928","-0,0220585148246718",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2021-03-05,LI0315487269,VP BANK AG ,2021-03-09,2020,4310,"0,0233187723904928","-0,00961586862444296",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2021-03-05,LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,2020,4310,"0,0233187723904928","0,0051802608873393",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2021-02-01,CH0011484067,ST GALLER KANT ,2021-02-18,2020,4310,"0,00444740544871722","-0,0044440298425316",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2021-02-01,CH0022268228,EFG INTERNATIONAL ,2021-03-05,2020,4310,"0,00444740544871722","0,0233187723904928",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2021-02-01,CH0189396655,GLARNER KANT ,2021-02-09,2020,4310,"0,00444740544871722","0,0235273953238221",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2021-02-01,CH0231351104,THURGAUER KANTONAL ,2021-02-19,2020,4310,"0,00444740544871722","0,0265364342680704",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2021-02-01,CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,2020,4310,"0,00444740544871722","0,0133648541793947",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2021-02-01,CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,2020,4310,"0,00444740544871722","-0,0220585148246718",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2021-02-01,LI0315487269,VP BANK AG ,2021-03-09,2020,4310,"0,00444740544871722","-0,00961586862444296",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2021-02-01,LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,2020,4310,"0,00444740544871722","0,0051802608873393",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2021-02-09,CH0011484067,ST GALLER KANT ,2021-02-18,2020,4310,"0,0235273953238221","-0,0044440298425316",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2021-02-09,CH0022268228,EFG INTERNATIONAL ,2021-03-05,2020,4310,"0,0235273953238221","0,0233187723904928",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2021-02-09,CH0102484968,JULIUS BAER ,2021-02-01,2020,4310,"0,0235273953238221","0,00444740544871722",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2021-02-09,CH0231351104,THURGAUER KANTONAL ,2021-02-19,2020,4310,"0,0235273953238221","0,0265364342680704",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2021-02-09,CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,2020,4310,"0,0235273953238221","0,0133648541793947",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2021-02-09,CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,2020,4310,"0,0235273953238221","-0,0220585148246718",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2021-02-09,LI0315487269,VP BANK AG ,2021-03-09,2020,4310,"0,0235273953238221","-0,00961586862444296",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2021-02-09,LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,2020,4310,"0,0235273953238221","0,0051802608873393",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2021-02-19,CH0011484067,ST GALLER KANT ,2021-02-18,2020,4310,"0,0265364342680704","-0,0044440298425316",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2021-02-19,CH0022268228,EFG INTERNATIONAL ,2021-03-05,2020,4310,"0,0265364342680704","0,0233187723904928",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2021-02-19,CH0102484968,JULIUS BAER ,2021-02-01,2020,4310,"0,0265364342680704","0,00444740544871722",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2021-02-19,CH0189396655,GLARNER KANT ,2021-02-09,2020,4310,"0,0265364342680704","0,0235273953238221",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2021-02-19,CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,2020,4310,"0,0265364342680704","0,0133648541793947",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2021-02-19,CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,2020,4310,"0,0265364342680704","-0,0220585148246718",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2021-02-19,LI0315487269,VP BANK AG ,2021-03-09,2020,4310,"0,0265364342680704","-0,00961586862444296",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2021-02-19,LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,2020,4310,"0,0265364342680704","0,0051802608873393",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,CH0011484067,ST GALLER KANT ,2021-02-18,2020,4310,"0,0133648541793947","-0,0044440298425316",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,CH0022268228,EFG INTERNATIONAL ,2021-03-05,2020,4310,"0,0133648541793947","0,0233187723904928",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,CH0102484968,JULIUS BAER ,2021-02-01,2020,4310,"0,0133648541793947","0,00444740544871722",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,CH0189396655,GLARNER KANT ,2021-02-09,2020,4310,"0,0133648541793947","0,0235273953238221",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,CH0231351104,THURGAUER KANTONAL ,2021-02-19,2020,4310,"0,0133648541793947","0,0265364342680704",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,2020,4310,"0,0133648541793947","-0,0220585148246718",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,LI0315487269,VP BANK AG ,2021-03-09,2020,4310,"0,0133648541793947","-0,00961586862444296",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,2020,4310,"0,0133648541793947","0,0051802608873393",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,CH0011484067,ST GALLER KANT ,2021-02-18,2020,4310,"-0,0220585148246718","-0,0044440298425316",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,CH0022268228,EFG INTERNATIONAL ,2021-03-05,2020,4310,"-0,0220585148246718","0,0233187723904928",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,CH0102484968,JULIUS BAER ,2021-02-01,2020,4310,"-0,0220585148246718","0,00444740544871722",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,CH0189396655,GLARNER KANT ,2021-02-09,2020,4310,"-0,0220585148246718","0,0235273953238221",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,CH0231351104,THURGAUER KANTONAL ,2021-02-19,2020,4310,"-0,0220585148246718","0,0265364342680704",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,2020,4310,"-0,0220585148246718","0,0133648541793947",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,LI0315487269,VP BANK AG ,2021-03-09,2020,4310,"-0,0220585148246718","-0,00961586862444296",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,2020,4310,"-0,0220585148246718","0,0051802608873393",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2021-03-09,CH0011484067,ST GALLER KANT ,2021-02-18,2020,4310,"-0,00961586862444296","-0,0044440298425316",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2021-03-09,CH0022268228,EFG INTERNATIONAL ,2021-03-05,2020,4310,"-0,00961586862444296","0,0233187723904928",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2021-03-09,CH0102484968,JULIUS BAER ,2021-02-01,2020,4310,"-0,00961586862444296","0,00444740544871722",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2021-03-09,CH0189396655,GLARNER KANT ,2021-02-09,2020,4310,"-0,00961586862444296","0,0235273953238221",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2021-03-09,CH0231351104,THURGAUER KANTONAL ,2021-02-19,2020,4310,"-0,00961586862444296","0,0265364342680704",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2021-03-09,CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,2020,4310,"-0,00961586862444296","0,0133648541793947",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2021-03-09,CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,2020,4310,"-0,00961586862444296","-0,0220585148246718",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0315487269,VP BANK AG ,2021-03-09,LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,2020,4310,"-0,00961586862444296","0,0051802608873393",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,CH0011484067,ST GALLER KANT ,2021-02-18,2020,4310,"0,0051802608873393","-0,0044440298425316",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,CH0022268228,EFG INTERNATIONAL ,2021-03-05,2020,4310,"0,0051802608873393","0,0233187723904928",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,CH0102484968,JULIUS BAER ,2021-02-01,2020,4310,"0,0051802608873393","0,00444740544871722",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,CH0189396655,GLARNER KANT ,2021-02-09,2020,4310,"0,0051802608873393","0,0235273953238221",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,CH0231351104,THURGAUER KANTONAL ,2021-02-19,2020,4310,"0,0051802608873393","0,0265364342680704",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,CH0350494719,BANQUE CANTON GENEVE ,2021-02-24,2020,4310,"0,0051802608873393","0,0133648541793947",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,CH0531751755,BANQUE CANT VAUDOISE ,2021-02-18,2020,4310,"0,0051802608873393","-0,0220585148246718",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
LI0355147575,LIECHTENSTEIN LANDBK ,2021-03-11,LI0315487269,VP BANK AG ,2021-03-09,2020,4310,"0,0051802608873393","-0,00961586862444296",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2022-02-16,CH0022268228,EFG INTERNATIONAL ,2022-02-23,2021,4310,"0,00446993146936719","-0,0274213103547",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2022-02-16,CH0102484968,JULIUS BAER ,2022-02-02,2021,4310,"0,00446993146936719","-0,0407949628797487",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2022-02-16,CH0189396655,GLARNER KANT ,2022-02-10,2021,4310,"0,00446993146936719","0,0132143211921759",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2022-02-16,CH0231351104,THURGAUER KANTONAL ,2022-04-15,2021,4310,"0,00446993146936719","0,00669620665625765",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2022-02-16,CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,2021,4310,"0,00446993146936719","-0,00796218333470998",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2022-02-16,CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,2021,4310,"0,00446993146936719","0,0174040022218762",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2022-02-16,LI0315487269,VP BANK AG ,2022-03-08,2021,4310,"0,00446993146936719","-0,00176595620378492",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0011484067,ST GALLER KANT ,2022-02-16,LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,2021,4310,"0,00446993146936719","0,017764504725282",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2022-02-23,CH0011484067,ST GALLER KANT ,2022-02-16,2021,4310,"-0,0274213103547","0,00446993146936719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2022-02-23,CH0102484968,JULIUS BAER ,2022-02-02,2021,4310,"-0,0274213103547","-0,0407949628797487",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2022-02-23,CH0189396655,GLARNER KANT ,2022-02-10,2021,4310,"-0,0274213103547","0,0132143211921759",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2022-02-23,CH0231351104,THURGAUER KANTONAL ,2022-04-15,2021,4310,"-0,0274213103547","0,00669620665625765",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2022-02-23,CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,2021,4310,"-0,0274213103547","-0,00796218333470998",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2022-02-23,CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,2021,4310,"-0,0274213103547","0,0174040022218762",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2022-02-23,LI0315487269,VP BANK AG ,2022-03-08,2021,4310,"-0,0274213103547","-0,00176595620378492",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0022268228,EFG INTERNATIONAL ,2022-02-23,LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,2021,4310,"-0,0274213103547","0,017764504725282",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2022-02-02,CH0011484067,ST GALLER KANT ,2022-02-16,2021,4310,"-0,0407949628797487","0,00446993146936719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2022-02-02,CH0022268228,EFG INTERNATIONAL ,2022-02-23,2021,4310,"-0,0407949628797487","-0,0274213103547",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2022-02-02,CH0189396655,GLARNER KANT ,2022-02-10,2021,4310,"-0,0407949628797487","0,0132143211921759",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2022-02-02,CH0231351104,THURGAUER KANTONAL ,2022-04-15,2021,4310,"-0,0407949628797487","0,00669620665625765",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2022-02-02,CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,2021,4310,"-0,0407949628797487","-0,00796218333470998",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2022-02-02,CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,2021,4310,"-0,0407949628797487","0,0174040022218762",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2022-02-02,LI0315487269,VP BANK AG ,2022-03-08,2021,4310,"-0,0407949628797487","-0,00176595620378492",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0102484968,JULIUS BAER ,2022-02-02,LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,2021,4310,"-0,0407949628797487","0,017764504725282",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2022-02-10,CH0011484067,ST GALLER KANT ,2022-02-16,2021,4310,"0,0132143211921759","0,00446993146936719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2022-02-10,CH0022268228,EFG INTERNATIONAL ,2022-02-23,2021,4310,"0,0132143211921759","-0,0274213103547",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2022-02-10,CH0102484968,JULIUS BAER ,2022-02-02,2021,4310,"0,0132143211921759","-0,0407949628797487",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2022-02-10,CH0231351104,THURGAUER KANTONAL ,2022-04-15,2021,4310,"0,0132143211921759","0,00669620665625765",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2022-02-10,CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,2021,4310,"0,0132143211921759","-0,00796218333470998",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2022-02-10,CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,2021,4310,"0,0132143211921759","0,0174040022218762",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2022-02-10,LI0315487269,VP BANK AG ,2022-03-08,2021,4310,"0,0132143211921759","-0,00176595620378492",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0189396655,GLARNER KANT ,2022-02-10,LI0355147575,LIECHTENSTEIN LANDBK ,2022-03-25,2021,4310,"0,0132143211921759","0,017764504725282",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2022-04-15,CH0011484067,ST GALLER KANT ,2022-02-16,2021,4310,"0,00669620665625765","0,00446993146936719",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2022-04-15,CH0022268228,EFG INTERNATIONAL ,2022-02-23,2021,4310,"0,00669620665625765","-0,0274213103547",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2022-04-15,CH0102484968,JULIUS BAER ,2022-02-02,2021,4310,"0,00669620665625765","-0,0407949628797487",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2022-04-15,CH0189396655,GLARNER KANT ,2022-02-10,2021,4310,"0,00669620665625765","0,0132143211921759",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2022-04-15,CH0350494719,BANQUE CANTON GENEVE ,2022-02-22,2021,4310,"0,00669620665625765","-0,00796218333470998",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2022-04-15,CH0531751755,BANQUE CANT VAUDOISE ,2022-02-17,2021,4310,"0,00669620665625765","0,0174040022218762",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0231351104,THURGAUER KANTONAL ,2022-04-15,LI0315487269,VP BANK AG ,2022-03-08,2021,4310,"0,00669620665625765","-0,00176595620378492",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
