"";"ISIN";"Reportdate";"Name";"Group";"Year";"Actual";"Estimate";"Mean";"Surprise";"SurpriseSD";"SurprisePercent";"SurpriseCategory";"CAPM_a";"CAPM_a_sd";"CAPM_a_p";"CAPM_beta";"CAPM_beta_sd";"CAPM_beta_p";"CAPM_BPtest_p";"CAPM_robust_a";"CAPM_robust_a_sd";"CAPM_robust_beta";"CAPM_robust_beta_sd";"CAR_shortterm";"CAR_middleterm";"BHAR_shortterm";"BHAR_middleterm"
"BP444";"CH0127480363";2020-03-04;"AUTONEUM HOLD ";1910;2019;-20,88647424;5;-14,7798368;-6,106637437;6,837496267;-0,41;"Negativ";-0,00109565748380957;0,00156489136703378;0,484577218141733;1,22671004755959;0,252119737804661;2,18073804474242e-06;0,287915267361108;-0,00133711357992711;0,00144735884116626;1,15209968817158;0,233184065828014;-0,0955950424410184;-0,129290545419156;-0,0841707720648532;-0,121240652984375
"BP445";"CH0127480363";2021-03-03;"AUTONEUM HOLD ";1910;2020;-5,467404666;6;-4,21558624;-1,251818426;1,677757223;-0,3;"Negativ";0,00381662878215252;0,00179490927812749;0,0345922471945422;0,742150870736627;0,153310723994851;2,44096272555485e-06;0,0777250754615064;0,00282182224295408;0,00162735570695927;0,919472671855523;0,138999271256404;0,0333178316619717;0,00202478633492876;0,0330774224172554;-0,00657135406220233
"BP446";"CH0127480363";2022-03-02;"AUTONEUM HOLD ";1910;2021;4,915647646;3;2,333772142;2,581875505;0,50032511;1,11;"Positive";-0,000440264699299965;0,00131281130203776;0,73767439116797;1,17139050144915;0,207710877955091;5,22987570885547e-08;0,420861167192655;2,82295559684928e-05;0,00123864062838554;1,1931137486829;0,195975714098023;-0,193600061898539;-0,228415495058054;-0,169030426729145;-0,227926763897075
"BP447";"CH0127480363";2023-03-01;"AUTONEUM HOLD ";1910;2022;-0,491566893;1;-0,322021436;-0,169545457;0;-0,53;"Negativ";0,000430851988896949;0,00151533043835002;0,776427123756475;1,5531154261225;0,160471917559821;1,13470126636792e-18;0,128234959565078;0,000557177258967939;0,00142832028719775;1,38527121631797;0,151257633038633;0,0156591937288484;-0,0276408764332127;0,0142271553368644;-0,0326028759740025
"BP448";"CH0127480363";2024-01-23;"AUTONEUM HOLD ";1910;2023;10,02459329;5;11,04319626;-1,018602968;3,92982148;-0,09;"Negativ";0,000714663205846914;0,00123941135205986;0,564791729228791;1,10722619272471;0,190597976274418;2,1928511373938e-08;0,969674371405071;0,000634300162092875;0,00107248534897619;1,13636962277963;0,164927920628688;0,0462119401088393;-0,0304565888782654;0,0473184076510089;-0,0338834778682002
"BP449";"CH0130293662";2020-03-18;"BKW AG ";8220;2019;7,896229533;4;6,361147175;1,535082359;0,447807734;0,24;"Positive";0,00115598171117315;0,00112958185999367;0,307261391015246;0,331179536914202;0,174831191802015;0,0595053538861422;0,324324154755936;0,000296668114593983;0,000703850743345916;0,473756982317656;0,108938598138067;-0,00928194953138128;0,0164744994477708;-0,0181767901957053;0,00283150593050974
"BP450";"CH0130293662";2021-03-16;"BKW AG ";8220;2020;7,300287682;5;5,932388296;1,367899386;0,80768212;0,23;"Positive";0,000897681455051371;0,000893580472846195;0,316203288469052;0,620029905334451;0,0948417720695596;4,33713928923254e-10;0,582808841819916;0,000589609037076492;0,000696783207112543;0,632954985614586;0,0739543400051885;-0,0314128983998734;-0,0603521420998294;-0,032013738838806;-0,0620030363564331
"BP451";"CH0130293662";2022-03-15;"BKW AG ";8220;2021;6,140329435;5;6,378280503;-0,237951068;0,191903918;-0,04;"Neutral";2,49657554542205e-05;0,000737301700407312;0,973018853110752;0,846930977224836;0,10506613280539;4,88585759417376e-14;0,920822193299732;0,000267872672942328;0,000642258740849554;0,846800770789271;0,0915224285041574;-0,0856145611182506;-0,020118506226386;-0,0866996718528767;-0,0213266073992713
"BP452";"CH0130293662";2023-03-14;"BKW AG ";8220;2022;11,09941699;4;11,75495302;-0,655536037;1,297088724;-0,06;"Negativ";0,000955248252037025;0,000866067771044007;0,271250001964474;0,738412441498137;0,0929360179371104;1,01004497003745e-13;0,790612425462927;0,000745006883061434;0,000727441739329114;0,596716133184994;0,0780603329148223;0,0368870646391271;0,108652021084175;0,0372711055769608;0,119940790365905
"BP453";"CH0130293662";2024-03-12;"BKW AG ";8220;2023;9,641487813;5;8,867189079;0,774298734;0,982069604;0,09;"Positive";-0,000123087703969037;0,000963445195837417;0,898457828702794;0,504594765509976;0,160289499737561;0,0018726684685943;0,408158671052073;0,000606650971912204;0,000768577253989785;0,55445212696365;0,127869093212522;0,0276350343912872;-0,0246206546188257;0,0231084693330439;-0,0281609540126015
"BP454";"CH0148052126";2020-03-06;"ZUG ESTATES ";4392;2019;65,46846912;3;71,93159685;-6,463127724;13,32717533;-0,09;"Negativ";0,00140658507219395;0,000570364565295755;0,0144267042667115;0,224708108763942;0,0916418326758353;0,0149879776267621;0,92761020153108;0,00124911698291773;0,000541708264312267;0,204645793676332;0,0870375565695954;-0,0610396959352085;-0,222289993607661;-0,0601389676885745;-0,216360446439168
"BP455";"CH0148052126";2021-03-05;"ZUG ESTATES ";4392;2020;53,97530484;3;58,07240507;-4,09710023;10,32873647;-0,07;"Negativ";8,03444376539937e-05;0,000786339179755624;0,918711028797676;0,330702055237241;0,0704499344175037;4,71894641183005e-06;0,330749374892111;0,000404510060313177;0,000730159946039263;0,261143606890016;0,0654167077478454;-0,000470615425265119;0,000964089844580096;-0,000604034760787631;0,000472535842056532
"BP456";"CH0148052126";2022-03-04;"ZUG ESTATES ";4392;2021;66,37302372;2;90,51718216;-24,14415844;22,1796787;-0,27;"Negativ";-9,31135826418036e-05;0,000511748748555705;0,855788891613495;0,248364126685828;0,0798337620803207;0,00211248306965266;0,142918532435301;1,40290896813792e-05;0,000518983494544466;0,194253310976032;0,0809623959882852;0,00344277320022047;0,0159666732408017;0,00335152369161396;0,0146181146235067
"BP457";"CH0148052126";2023-02-24;"ZUG ESTATES ";4392;2022;70,57654214;2;66,47039636;4,106145775;0,487927391;0,06;"Positive";-0,000122002138536617;0,00101465388076017;0,904403147666847;0,36089404850702;0,107222723176481;0,000901110277425182;0,985356858987646;0,000688331238872604;0,000815223779619908;0,330349347081794;0,0861481095243857;-0,0202604582995846;0,0428002898722508;-0,0206395102603046;0,0417917032163138
"BP458";"CH0148052126";2024-02-21;"ZUG ESTATES ";4392;2023;70,68296032;2;69,15426306;1,528697267;0,982771964;0,02;"Neutral";-3,99716856190249e-05;0,000776236066564015;0,95897862968999;0,226990279396981;0,122161747031068;0,0644950462431736;0,468080109567066;-0,000163027262827503;0,000701484114787929;0,194565475297867;0,110397504919296;0,0629601019592251;0,0400191454207703;0,0642811803101049;0,0358857907809402
"BP459";"CH0189396655";2020-02-20;"GLARNER KANT ";4310;2019;2,330558312;1;2,160289212;0,1702691;0;0,08;"Positive";0,000517199360955714;0,000753942767854217;0,493443191202539;0,21400633790712;0,120991641235837;0,078324322782575;0,832308867022356;0,000619574907006499;0,000752400971828513;0,217544375610201;0,120744216047143;-0,0204493104964554;-0,0945558183745825;-0,0205522938886082;-0,10513967850676
"BP460";"CH0189396655";2021-02-09;"GLARNER KANT ";4310;2020;2,405051044;1;2,468901956;-0,063850913;0;-0,03;"Neutral";-0,000698588666877105;0,00124628267252814;0,575685591134718;0,09845733194998;0,0853247146292677;0,249793384094789;0,781661550250748;-0,000899074724633854;0,000904491969498619;0,0596339885185993;0,0619245704711435;0,0235273953238221;0,027650172572084;0,0233839297062162;0,0248642986779536
"BP461";"CH0189396655";2022-02-10;"GLARNER KANT ";4310;2021;1,926169199;1;1,877216832;0,048952366;0;0,03;"Neutral";-0,000733634758412605;0,000790808507247361;0,354583382864117;0,292635253772123;0,122503348038782;0,0177521817405871;0,996034282787596;-0,00125703530928329;0,00071583146282203;0,243181462659919;0,110888729728559;0,0132143211921759;0,0391434037655321;0,0125095863226735;0,0366125880703002
"BP462";"CH0189396655";2023-03-31;"GLARNER KANT ";4310;2022;1,990020111;1;1,811237556;0,178782555;0;0,1;"Positive";-0,000306675978576422;0,000876732016424829;0,726829129233236;0,210931782224714;0,0948468425057292;0,0271748668461001;0,882604064934692;-0,000632212672564105;0,000818828886103236;0,18836638975121;0,0885827515642393;0,0719107459370224;0,025281277848489;0,0730822748705291;0,0208350211969102
"BP463";"CH0189396655";2024-04-03;"GLARNER KANT ";4310;2023;NA;1;2,049614297;NA;0;NA;NA;-0,000618033033043537;0,000688563622043913;0,37040130106943;0,0323221595602761;0,114409474931484;0,777817034842919;0,474063973431808;-0,000102691467146833;0,00053420209677502;-0,00899665594279676;0,0887612697544311;-0,0126610933634517;-0,0546908661316304;-0,0128364043937488;-0,0542345821828942
"BP464";"CH0190891181";2020-02-13;"LEONTEQ AG ";4394;2019;3,511800197;3;3,46851992;0,043280277;0,295384964;0,01;"Neutral";-0,00163249535474736;0,00119408793911265;0,172980433867877;1,04989188073236;0,19240079453837;1,3069284412492e-07;0,229485691831833;-0,00119963042994707;0,000955903770431632;0,810683531826217;0,154022697080369;0,201979445231562;0,157741511132066;0,214876270671851;0,121528020145608
"BP465";"CH0190891181";2021-02-11;"LEONTEQ AG ";4394;2020;2,256065581;3;1,882537742;0,373527839;0,303153492;0,2;"Positive";-0,00102732955987214;0,00176047591589155;0,560122141368851;1,06049419629586;0,12103857517145;5,3514280351985e-16;0,98298713611519;-0,000948592211325611;0,0014170342029527;1,01649773339637;0,0974258150005679;0,172503337678002;0,0384395593586237;0,181235554687389;0,0336334008350743
"BP466";"CH0190891181";2022-02-10;"LEONTEQ AG ";4394;2021;9,013620505;2;8,325626921;0,687993584;0,163351918;0,08;"Positive";0,00136732105904414;0,00110419151968071;0,21693035442123;0,943997260987078;0,171049194333727;9,5977362619432e-08;0,981031843359788;0,000675166515975321;0,00102558365815581;0,969844802645194;0,158872129809613;-0,0129222078550706;0,0584941604780858;-0,0143726392151245;0,0458828622978835
"BP467";"CH0190891181";2023-02-09;"LEONTEQ AG ";4394;2022;8,811425948;3;9,266544612;-0,455118664;0,420756231;-0,05;"Neutral";-0,000559418288422044;0,00164651711317429;0,734363975646175;1,50279362995816;0,159252212109064;5,8994956332053e-18;0,967952909783087;0,000203130448485783;0,0011741590534781;1,51240890806793;0,113565431624201;0,00435214995495959;0,0552645392672428;0,00350488556699791;0,0482033000572257
"BP468";"CH0190891181";2024-02-08;"LEONTEQ AG ";4394;2023;1,181241884;2;1,019486239;0,161755645;0,108546552;0,16;"Positive";-0,00158405194802795;0,00124639143212557;0,205108806490804;1,09108215807027;0,193468924220285;5,22857426386827e-08;0,90653395207857;-2,16808667470146e-05;0,000862259699956306;1,03069486440926;0,13384274975684;-0,0982092798281301;-0,210063941515719;-0,0940725023083612;-0,200819420169806
"BP469";"CH0208062627";2020-02-25;"MEIER T ";3110;2019;0,255488785;2;0,127744393;0,127744393;0,009120039;1;"Positive";-0,000748271314072004;0,0010848924481094;0,491100887940537;-0,189741043170955;0,175487099992884;0,280786207508006;0,45029834398462;-0,000654362606891642;0,000972157832547541;-0,184547407885355;0,157251678787549;-0,140451870032275;-0,231401795626467;-0,136038548485681;-0,234918789147428
"BP470";"CH0208062627";2021-03-04;"MEIER T ";3110;2020;0,340538201;2;0,35118002;-0,010641819;0,042567275;-0,03;"Neutral";0,00174745622619082;0,00154245839299887;0,258493634711396;0,568365839831968;0,132321741503094;2,6223351464901e-05;0,607197950026285;9,28693492866758e-05;0,00116539597216787;0,494582949499574;0,0999749654693324;0,0573301541200745;0,0783218913721921;0,0547760320953596;0,0783928725999112
"BP471";"CH0208062627";2022-04-15;"MEIER T ";3110;2021;1,39407826;2;1,391417805;0,002660455;0,002660455;NA;"Positive";0,000842358756428437;0,00147846684033897;0,569430202084574;0,390376059376659;0,182959915692332;0,0339818697081226;0,168771219565821;0,000123281236762272;0,00128421187186445;0,41510084662334;0,158920910091931;0,0987650957877072;0,195397682837052;0,100322827448153;0,199610374288762
"BP472";"CH0208062627";2023-02-15;"MEIER T ";3110;2022;2,820081976;2;2,290651492;0,529430484;0,066511367;0,23;"Positive";0,0048583432796291;0,00166196948007847;0,00382769888981925;0,327329099047134;0,163077857195007;0,0459580205962097;0,338955551133465;0,00342969975383125;0,00159223171080891;0,352002633648384;0,15623496018976;0,164953762546783;-0,00473319996988711;0,167385468498745;-0,0201924336376151
"BP473";"CH0208062627";2024-02-29;"MEIER T ";3110;2023;2,52211105;2;2,239038671;0,283072379;0,038310548;0,13;"Positive";-0,000705587168570253;0,00153203641222364;0,645574824278198;1,05412986960663;0,25029736470452;3,70565690501839e-05;0,53822577007799;0,000215536895733708;0,00128888467990492;0,98536815176245;0,210572305079873;0,0491382686946471;-0,00764403327922918;0,0497114700112751;-0,0105689826502009
"BP474";"CH0212186248";2020-03-18;"NOVAVEST REAL ";4380;2019;NA;NA;NA;0;NA;NA;NA;0,000178084268555067;0,000372410089927718;0,632989136076834;0,0203459495632828;0,0576398242279875;0,724439769209008;0,358442374492666;2,21891843339347e-08;2,64042590342337e-07;5,81845336936463e-05;4,08672291854089e-05;-0,0409366927894193;-0,0293124673731929;-0,0414808393612929;-0,0311431892442148
"BP475";"CH0212186248";2021-02-23;"NOVAVEST REAL ";4380;2020;NA;NA;NA;0;NA;NA;NA;-0,000241564420032843;0,000461330554543689;0,601068538539487;0,136884499054838;0,0344183792199636;9,48066973759498e-05;0,178979751752382;-0,00038858563563461;0,000299235584862462;0,0745189335902954;0,0223249982782756;0,0434808269720549;0,0356253345011415;0,0438687863987068;0,0356965288017865
"BP476";"CH0212186248";2022-04-15;"NOVAVEST REAL ";4380;2021;NA;NA;NA;0;NA;NA;NA;4,28628932534925e-05;0,000283025752707842;0,879763945801284;-0,00579528121289218;0,0350243687861903;0,868731220593795;0,441923119227862;-7,16484164624378e-05;0,000220482470447001;0,0121406534943417;0,0272846526577301;0,00465785350611211;0,00093506565293731;0,00466230452422389;0,000850429965180366
"BP477";"CH0212186248";2023-02-22;"NOVAVEST REAL ";4380;2022;NA;NA;NA;0;NA;NA;NA;-0,000589279034092437;0,000504144169553829;0,24372670802669;0,097518177859929;0,051006389270118;0,0571965243091442;0,604339124888638;-0,00011120737141025;0,000306469927219973;0,0470269962855817;0,0310068534982781;0,00574902275938017;0,00099237130804014;0,00569926372352514;-0,00106849769166428
"BP478";"CH0212186248";2024-02-21;"NOVAVEST REAL ";4380;2023;NA;NA;NA;0;NA;NA;NA;-0,000163870771785037;0,00047351987856903;0,729622744420423;0,117386697079005;0,074521164516338;0,116650783261618;0,394591806625495;-0,000286499110328715;0,000365901131038206;0,0528199306478769;0,0575844428436961;0,00996873488348169;-0,00266234791853714;0,00999296343880429;-0,00365899402476932
"BP479";"CH0212255803";2020-04-06;"BURKHALTER ";4090;2019;3,958756585;2;3,996002951;-0,037246366;0,164948191;-0,01;"Neutral";-0,000208160573826387;0,00101163893439305;0,837165097313595;0,308719921333272;0,145816015158557;0,0353720213955975;0,627933550210596;-0,000517401279693017;0,000954574364908348;0,319002173497956;0,137590819541714;0,126753479158046;0,11641178463485;0,129673852755543;0,112645257155368
"BP480";"CH0212255803";2021-04-12;"BURKHALTER ";4090;2020;2,585961963;2;2,543394688;0,042567275;0,063850913;0,02;"Neutral";0,000309269802172378;0,00120200574905882;0,797192807761905;0,686217568041502;0,13396088759122;6,60357142957804e-07;0,987421781282511;0,000148820814712154;0,00120262443240031;0,704177522380688;0,134029838484033;-0,0286636204641694;0,00273980409548981;-0,0285488405412379;0,000154094823129558
"BP481";"CH0212255803";2022-03-31;"BURKHALTER ";4090;2021;4,246085692;1;4,171592961;0,074492731;0;0,02;"Neutral";-0,000729694938224538;0,00104197858572703;0,484484855887745;0,669711842976939;0,142789971478466;4,80256005317204e-06;0,954199469516743;-0,00144653401342202;0,000964006415607946;0,635403711906674;0,132104872859429;0,0642958651580289;0,147432152979879;0,0647153063192726;0,145175223385662
"BP482";"CH0212255803";2023-04-03;"BURKHALTER ";4090;2022;5,033580282;2;4,316321696;0,717258586;0,387362204;0,17;"Positive";0,00093674011332874;0,00104805533713561;0,372416069728227;0,697390162368913;0,113379812337014;3,61496747275581e-09;0,888504454987903;0,000770233407861821;0,000949823830280376;0,701795223630742;0,102753016767928;0,00915458124986535;0,0563102362172582;0,00910793363972728;0,0583392002302074
"BP483";"CH0212255803";2024-04-08;"BURKHALTER ";4090;2023;5,267700295;2;5,245352476;0,022347819;0,030861274;NA;"Positive";-0,000202363602654669;0,000827154848526702;0,806956358496569;0,52520503029614;0,13689129105529;0,000163148592435627;0,940838328021139;-0,000232731585219669;0,000831053224520205;0,563754792390564;0,137536458914392;0,0297610456069629;-0,0407392953885753;0,0298054953986979;-0,0414040888228742
"BP484";"CH0225173167";2020-02-21;"CEMBRA MONEY BANK AG ";4320;2019;5,884925784;5;5,810220216;0,074705568;0,067490415;0,01;"Neutral";0,00038497414420886;0,000647136890728154;0,552532305060656;0,839188377289592;0,104126793712244;4,93663208264096e-14;0,17279514027037;0,000177045437216099;0,000496414495347372;0,718515986581322;0,0798749854835846;0,0289644081962192;-0,253284263012642;0,0275933824918313;-0,213696276446664
"BP485";"CH0225173167";2021-02-19;"CEMBRA MONEY BANK AG ";4320;2020;5,533745765;5;5,74658214;-0,212836376;0,396301331;-0,04;"Neutral";-0,000561642984386508;0,00113092308972405;0,619952703429215;1,09352069239117;0,0801936537047821;4,64769770672733e-31;0,455409410232243;-0,000690450278666865;0,000897816108362528;1,09105837143692;0,0636640588018834;-0,00310022890593555;0,0644372939064147;-0,00313105518784396;0,0677786526873254
"BP486";"CH0225173167";2022-02-16;"CEMBRA MONEY BANK AG ";4320;2021;5,842358509;4;5,83171669;0,010641819;0,101799638;NA;"Positive";-0,00176728385076937;0,00160873760131565;0,273169264046176;0,663814358931228;0,257003540249433;0,0104482660404731;0,573939941923153;-0,000678574813465925;0,000734017747544362;0,803644661216653;0,117262852295203;0,0638282030642275;0,0549568628018895;0,0626982045319107;0,0474033349920506
"BP487";"CH0225173167";2023-02-23;"CEMBRA MONEY BANK AG ";4320;2022;6,129687616;4;6,067432976;0,06225464;0,283061738;0,01;"Neutral";0,00145086237732946;0,000992827813168183;0,145354539700473;0,664954980685505;0,104685793250732;1,21296383011768e-09;0,587950011384882;0,00178290814666128;0,00081061813947048;0,698796874476346;0,0854732329497347;-0,003971480138561;-0,111933059665652;-0,0041637438690707;-0,11481398773537
